ID,O3_index,O2_index,sigma_star,sigma_o3,u_g,g_r,r_i,i_z,class
1963,0.126620049,0.909615107,2.198374704,2.114114798,1.617281,0.872686,0.452436,0.291372,2
1964,0.595425785,0.456126037,2.648811589,1.959088141,0.062285677,0.38500943,-0.157538107,0.057633216,1
1965,-0.384325987,0.301717265,1.630289896,1.946524674,0.882978333,0.53602409,0.497588577,-0.028338597,1
1966,0.111006518,0.571202539,2.367440405,2.345236892,2.001802542,1.107212,0.432559458,0.379662358,4
1967,0.610305023,0.985147734,2.343415605,2.357496121,2.134994516,1.138982079,0.422685405,0.36879651,4
1968,0.057478653,0.336192397,2.227301272,2.120640189,2.603166702,1.068708853,0.419329446,0.416061444,2
1969,0.489799395,0.597927918,2.101368688,1.946279643,1.5383,0.281314,0.653838,0.308775,1
1970,-0.438744796,0.205810161,1.583350694,1.877601472,0.440388,-0.12541,-0.850966,-0.416134,1
1971,-0.34254052,0.289721463,2.015034709,2.016531606,1.736512717,0.868432177,0.294076106,0.424525401,2
1972,-0.17792374,0.357206027,2.296254039,2.42600608,2.378197,1.565731,0.616312,0.451269,2
1973,0.1396394,0.472509493,1.721036602,1.93676555,0.694934849,0.691349515,0.272578637,0.237790983,1
1974,-0.244069179,0.357830868,1.830043245,1.958940557,1.412377916,0.778972496,0.310293588,0.29876011,1
1975,0.646844932,1.085756778,2.167436203,2.208289945,1.821614,0.885776,0.451311,0.3512405,4
1976,-0.339779565,0.360491739,1.985804151,2.0291163,1.1513356,0.685123008,0.174962392,0.297915024,1
1977,0.371880787,0.600704824,2.081086797,2.122500911,2.270565301,0.941592166,0.154157533,0.605009845,4
1978,-0.3135412,-0.030941229,2.013041084,2.116752983,2.095474074,1.083640182,0.397357744,0.434197552,1
1979,-0.156494247,0.084235851,2.202527004,2.175618605,3.286487,0.973015,0.786168,-0.256402,1
1980,0.072962407,0.308586438,2.342444395,2.373820715,2.287874539,1.245703197,0.752952264,0.097482671,2
1981,0.83593804,0.148211224,2.929418926,1.853960291,0.500177205,0.586959718,0.070897077,-0.046855333,1
1982,-0.241597588,0.068014409,2.021758803,2.082034217,2.352642414,1.260640924,0.228267662,0.727454297,2
1983,0.441280347,0.796311069,2.116279243,2.037860058,1.598666109,1.00030369,0.594054201,0.212894244,3
1984,-0.211887301,0.367543622,2.156257798,2.159414472,1.342208,0.994641,0.489387,0.329201419,1
1985,0.526693291,0.363208123,2.665111737,1.943390481,1.489325436,0.376002564,-0.253227,0.628525347,1
1986,-0.094997811,0.160807646,2.258958193,2.258137916,1.617454261,1.193841117,0.449211622,0.357859914,2
1987,0.127796001,0.348804826,2.024893623,2.015926877,0.476079,0.409519,0.170259,0.161678,1
1988,1.090768547,0.645415567,2.307447065,2.34284741,0.286832516,0.80347787,2.158689613,-1.065851953,3
1989,-0.061837526,0.182634386,2.112395779,1.969813678,1.058488,-0.282758,1.225571,-1.205528,1
1990,0.587480171,0.169626556,1.503969292,1.8498672,0.685335,0.067538,0.068987,0.166731,1
1991,-0.309065444,0.159860492,2.085000464,2.043132021,0.881272,0.693003,0.360175,0.27077,2
1992,0.215741465,0.467497704,2.102491128,2.061879062,1.888579418,0.966229443,0.415622139,0.34261956,2
1993,0.822207058,0.509918152,1.234842225,2.187413516,1.67177286,1.069741497,0.590271643,0.064329229,3
1994,-0.628226852,-0.057340653,2.06907844,2.127721933,1.669485112,0.855045368,-3.03980448,3.674168921,1
1995,0.469773478,0.460224283,2.212534289,2.26595614,2.492464,1.475965,0.829587,0.401189,3
1996,-0.031229821,0.20328448,2.188158327,2.264934972,1.4531147,0.798943853,0.279556447,0.335605487,2
1997,0.335118488,0.787126269,2.001847333,2.009386512,1.813691505,0.865730928,0.267823567,0.44929713,4
1998,0.387002524,0.620462624,2.009250615,1.92308893,1.620506954,1.109483535,-0.530245488,1.112610707,1
1999,0.398379961,0.655015397,1.921091402,1.888655131,0.720191453,0.630479894,0.128336652,0.26164369,1
2000,-0.357374272,0.421164185,1.741879956,1.873604748,0.479266,0.071923,0.277032,-1.291868,1
2001,-0.065497817,0.244873895,2.080357928,2.119097917,1.772209045,0.958380025,0.32311993,0.474887571,2
2002,-0.255781151,0.182313731,1.786904619,1.884177717,0.935225,0.626058,0.381025,0.206887,1
2003,-0.217867472,0.370214344,2.289443703,2.250837115,2.352506861,1.58835765,0.325030489,0.572914793,2
2004,-0.165335557,0.307465488,2.112544176,2.08231748,1.199638617,0.871902656,0.861748727,-0.15052086,2
2005,-0.377496607,0.089665237,1.818280078,2.220238801,1.051663,1.018942,0.695531,0.476071,1
2006,0.14262791,0.712683022,2.435986985,2.348895725,1.359146,1.245718,0.51504,0.367132,2
2007,-0.258995818,0.743200648,1.896131348,1.917438076,4.369102,0.111904,0.11405,0.248591,2
2008,-0.176364305,0.223517724,2.419195646,2.165836587,4.52758,1.360848,0.763612,0.369709,2
2009,0.18604007,0.436529389,1.855779049,1.894461616,0.565445,0.02256,0.429172,-0.851539,1
2010,-0.486501973,-0.062446938,2.024234706,1.984442111,0.816786,0.7041,0.31138,0.238298,1
2011,0.581080372,0.449427354,2.929418926,1.907600786,0.386766,0.567413,0.208786,0.166335,1
2012,-0.303453264,0.20060159,2.272461323,2.295978309,1.744539,1.11503,0.580497,0.367607,2
2013,0.103437786,0.655200785,2.210237273,2.083304813,1.960451619,0.936367611,0.23681677,0.612884257,2
2014,0.536263333,0.494908696,2.266086445,2.360739864,1.444272664,0.976543222,0.624875113,0.176021488,3
2015,-0.16691984,0.315580865,2.337918532,1.981036944,0.550245639,0.854487151,0.07268821,0.616395209,1
2016,-0.242336825,0.182406819,2.0978053,2.149014823,3.657977194,1.27150695,0.523456856,0.468893,2
2017,0.02353564,0.296316393,2.929418926,2.191203167,3.188995,1.533853,0.9256,0.89028,2
2018,-0.073878175,0.56437782,1.945577834,1.889064541,0.924811,-0.017105,0.033138,-0.815489,1
2019,0.446483567,1.111079056,2.369801908,2.36135165,2.326608191,1.673208018,0.514341791,0.484822312,-999
2020,0.282240614,0.629637016,2.100330991,1.933468863,0.991267,-0.243874,0.392796,-0.126753,1
2021,-0.630506043,0.254781912,1.796924077,1.902457139,1.105768,0.524416,0.333384,0.167135,1
2022,0.106898551,0.892992149,1.824200471,2.015115333,1.953634907,0.84519255,0.143216543,0.495400382,2
2023,0.268761385,0.57629361,1.690499758,1.904072389,2.085431881,0.315636769,-1.49755565,1.415744034,1
2024,0.552721439,0.34583217,1.613280945,1.871843497,0.817503,-0.424785,0.098432,-0.88108,1
2025,-0.236894011,0.448663027,1.555285472,1.907953997,1.489849,0.730325,0.368018,0.323832,1
2026,0.25409048,0.384136604,2.359283749,1.948708288,1.458490678,0.810165334,-0.091502012,0.649161367,1
2027,0.254713393,0.506650126,2.373844569,2.424237554,2.391561383,1.235222024,0.387164593,0.556633123,2
2028,-0.270749611,0.195945323,1.68866408,1.890715088,1.311424,0.653587,0.438583,0.326617,1
2029,0.054358419,0.622438314,2.356316469,2.352178214,2.103783359,1.317503849,0.443021792,0.431628189,4
2030,0.034315586,0.328764953,2.260763321,1.975451753,0.512210182,0.580170677,0.396146141,0.057010285,1
2031,-0.175965859,0.28427286,1.92196236,1.96184088,1.510192373,0.830443787,0.14225884,0.448334083,1
2032,0.509023107,0.172837276,2.851285996,1.939730658,0.549195,-0.110874,0.630741,-0.43726,1
2033,0.085443724,0.435704913,2.008287197,2.070647004,1.066614084,1.12558906,0.670740856,0.262935119,2
2034,0.595191491,0.438696679,1.92812708,1.889145553,1.071966,-0.015224,0.418828,-0.790767,1
2035,0.423598639,0.353886511,1.890525583,1.954460085,1.058925,0.620718,0.415939,0.053614,1
2036,-0.061248065,0.244195184,2.336224651,2.2463217,2.192698,1.263956,0.593239,0.377664,2
2037,0.902746275,0.43359296,2.195846593,2.367128444,1.391459269,0.89045944,0.589359291,0.136296852,3
2038,0.044410871,0.668460625,2.929418926,1.909198177,0.743695584,0.79978665,1.941197766,-0.466511758,1
2039,-0.022948186,0.249543104,2.122920339,2.078157639,3.053861898,0.952351152,-0.90113905,1.712073988,2
2040,-0.191364138,0.347280576,1.835223349,1.887061673,0.814701,-0.050253,0.194256,-0.25202,1
2041,0.364369689,0.511894162,1.148171848,1.91275771,1.084608,0.312828,0.243018,0.003111,1
2042,-0.079420285,0.524755288,2.05027221,1.903882557,0.310719,0.011343,0.059869,-0.583927,1
2043,0.231568775,0.486042977,1.639266148,1.890154771,2.317228492,0.294436313,-0.765007805,0.743987502,1
2044,0.780522485,0.956520108,2.210802236,2.527119866,1.97832,0.98946,0.542676,0.34939,3
2045,0.427119657,0.717588721,2.929418926,1.953192855,0.817518,0.095764,0.371706,0.476938,1
2046,-0.268638129,0.360099409,1.386135915,1.885626833,1.12232246,0.241509092,-0.806966553,0.629831541,1
2047,0.155500132,0.42779929,1.747136927,1.992525683,1.844459,0.679767,0.883638,-0.697485,1
2048,-0.332401645,0.155428229,1.920188831,2.094315761,1.747629,1.036316,0.469614,0.421898,1
2049,0.57363665,0.248753691,2.929418926,1.851572762,1.155788,-0.104367,0.328174,-0.449904,1
2050,0.100454183,0.502849878,1.586894094,1.901283042,0.985231,0.503289,0.234203,0.210819,1
2051,-0.100084082,0.488374792,2.016137268,1.998236969,1.741337,0.370241,0.605894,0.518654,1
2052,-0.383235309,0.03318534,2.034576843,2.031798831,1.629514458,0.890026815,0.384972727,0.350190229,1
2053,0.146501989,0.399137043,2.722687712,1.900365271,2.008986533,0.571568496,-0.222096029,0.437495512,1
2054,0.22768202,0.333663111,1.919120526,2.00846782,0.425074165,0.535949399,0.250396436,0.083177264,1
2055,0.332886289,0.416134529,1.970879328,1.943611384,0.978112809,0.551087508,0.025573683,0.244943907,1
2056,0.033821466,0.585861595,1.913948886,1.905111422,0.583894,-0.050544,0.060287,-0.176668,1
2057,-0.222343087,0.353946732,1.46253668,1.881187062,0.193577,-0.239727,0.40301,0.04931,1
2058,0.41019738,0.409446262,1.206155223,1.915547301,1.967203,-0.539245,0.332679,-0.505051,1
2059,-0.144743718,0.380542389,2.354996834,2.313909256,3.025228407,1.462101932,0.455844661,0.376192723,2
2060,-0.118007583,0.177370813,2.295741047,2.233979955,1.774076231,0.889660585,0.276703185,0.42140632,2
2061,0.604670427,0.211283704,2.213855286,1.857209007,0.090902,-0.136611,-0.082622,0.141669,1
2062,-0.438713734,0.252204417,1.866210282,1.879837161,0.608728,0.162216,0.450386,-0.47434,1
2063,0.058848659,0.464986048,2.081669812,2.063875926,1.690178622,1.064107492,0.692559886,0.221577848,2
2064,-0.443912849,0.250097821,2.058165028,2.024583131,-15.88923582,0.599628486,15.28960734,-14.82299132,1
2065,-0.037220838,0.390813556,2.202924681,2.199229813,1.960007356,1.026600573,0.307405071,0.474931896,2
2066,-0.46356736,0.406645495,1.645565504,1.858545799,1.468549,0.123064,0.189824,0.307439,1
2067,0.367012318,0.523802562,2.348988426,2.266457161,1.775828,1.336066,0.553208,0.411714,3
2068,0.033702548,0.309641297,2.044540544,1.88179228,1.316267,-0.028256,0.341173,-0.305534,1
2069,0.302689391,0.685292112,2.315464423,2.28171186,2.319283,1.269251,0.54607,0.329476337,4
2070,-0.114138084,0.053788255,2.249054148,2.165629944,1.818576744,0.953903902,0.405947353,0.363556052,2
2071,-0.068073973,0.479637964,1.716348537,1.893617861,0.470247,-0.063963,-0.039272,-0.684633,1
2072,0.653806255,0.584140736,1.993154796,1.862867802,1.051818146,-0.422980868,0.463244722,-3.279325818,1
2073,0.42551872,0.322703433,2.929418926,1.936370311,1.199771032,0.41892958,-0.166739613,0.517196868,1
2074,0.118321554,0.471033539,1.963464488,1.960138389,0.112954,0.852318,0.838944,1.060022,1
2075,0.045291379,0.65799612,2.929418926,1.942719341,1.477709,-0.152416,0.936422,0.843129,1
2076,0.38214704,0.739619584,2.274215944,2.23271266,2.365604329,1.106865245,0.374988426,0.418765227,4
2077,0.238946296,0.468143265,2.45038338,1.947627592,1.39773,1.487002,0.753065,0.148992,1
2078,-0.365676056,0.684588601,1.941048817,1.899292048,0.269731,0.266516,-0.249109,0.527555,1
2079,0.291014728,0.510273802,1.788704684,1.884630051,1.606427,0.149803,0.756302,-0.039167,1
2080,-0.194823985,0.357828094,1.631446813,1.896218685,0.64259,-0.072523,-0.068787,-0.111049,1
2081,0.382003662,0.333665504,1.999954505,1.982244206,0.601677186,0.60041108,-0.203584266,0.588016852,1
2082,0.039755548,0.628323407,2.32120683,2.262362299,1.63018,1.293911,0.610712,0.384172,2
2083,0.433736374,0.758569008,2.748628814,1.897922586,1.084608,0.312828,0.243018,0.003111,1
2084,0.352593398,0.643612713,2.073173605,2.255684214,1.700569673,0.898629304,0.547135022,0.114001476,3
2085,-0.032436381,0.263186441,1.162672578,1.958268998,0.065897,0.424438,-0.272352,0.986521,1
2086,-0.096630592,0.367100616,2.046873261,2.034047485,1.533242457,0.887089769,0.326384774,0.311786572,2
2087,-0.640813576,-0.07473441,1.771095222,1.917759448,1.256576605,0.620587089,0.244517306,0.228537244,1
2088,0.030221586,0.365801234,2.362563765,2.363886063,1.830847,1.203102,0.512183,0.377945445,2
2089,0.2135522,0.418159721,1.927404192,1.963498529,1.444771,0.335425,0.297599,0.400891,1
2090,-0.413051243,0.081252776,2.105246428,2.10723243,1.223797,0.996624,0.473344,0.342349,1
2091,0.71539823,0.253640173,2.929418926,1.887356251,1.027349457,1.037215383,0.50233216,0.71624239,1
2092,0.243341592,0.831412265,2.435660564,2.274782437,2.199093,1.012078,0.4455905,0.3698705,4
2093,0.430953113,0.515573669,2.402295712,1.947987021,0.634989711,0.458170618,-0.141412329,0.286516832,1
2094,0.610616296,0.31150428,2.798073424,1.974440993,0.652209,0.480491,-0.530319,0.649201,1
2095,0.211676253,0.795104714,2.339495604,2.415707286,1.9878035,1.3112845,0.560493,0.340684027,4
2096,0.057740559,0.473936381,2.570399692,1.907926941,4.282301333,0.181117104,-4.624681437,4.431422736,1
2097,0.331533852,0.574688793,1.91946141,1.909869336,1.084608,0.312828,0.243018,0.003111,1
2098,-0.018110325,0.603687737,2.331052629,2.250723024,2.248016,1.510538,0.589796,0.456316,2
2099,0.400185268,0.576875033,2.042598979,1.850630186,1.148653,0.143625,0.090248,-0.365514,1
2100,-0.292071652,0.661418805,1.940182119,1.939651767,1.112958,0.449837,0.211506,0.1671325,1
2101,-0.520423278,0.218028703,1.812397978,1.922833857,1.206707,0.478522,0.286362,0.204392,1
2102,-0.084585155,0.420829149,2.323058285,2.319218628,2.794651429,1.395816047,0.342678524,0.600546749,2
2103,0.139665401,0.44664829,2.7474658,1.929060541,0.963028,0.212773,0.194521,-0.062949,1
2104,0.191873235,0.623681042,2.140162261,2.122753579,1.788419,0.961058,0.493988,0.357128,2
2105,0.630995584,0.429298856,2.299555476,2.298617206,1.8546383,0.7648037,0.442031,0.339083049,3
2106,0.507632846,0.787710319,1.811552325,1.929338804,1.084608,0.312828,0.243018,0.003111,1
2107,0.222403846,0.280795251,2.010587624,2.07149034,0.899735,0.492736,0.460873,0.157114,2
2108,0.304703887,0.460507667,2.803668407,1.901587228,0.791879,0.647675,0.199203,-0.453424,1
2109,0.423291426,0.892909636,2.32476115,2.216502119,1.697475104,0.898825314,0.334167582,0.33627145,4
2110,0.782583508,-0.170541083,2.149475733,1.836197861,1.041481,0.105549,0.096146,0.035139,1
2111,-0.165896034,0.065568951,2.336725093,2.064001755,3.017406793,1.127296934,0.746129273,0.16523681,1
2112,0.523393916,0.458389846,2.78700419,1.901229616,-21.38467029,-0.045017927,21.42968821,-21.82729007,1
2113,0.303384667,0.600548144,1.25291623,1.893447081,3.409399,-0.226072,0.357899,-0.122007,1
2114,0.804379829,0.414805394,2.239977325,2.2589469,1.616719032,1.660197956,0.641839012,0.418905916,3
2115,-0.283768264,0.266059287,2.176575893,2.234694635,1.786468341,0.925673331,0.395142328,0.350297682,2
2116,-0.637472401,0.216091294,1.97732948,1.916310213,0.487394,-0.473155,0.037757,-0.156066,1
2117,-0.502679377,0.22833336,1.943666073,1.985241669,1.865019805,0.961269175,0.35469202,0.441415451,1
2118,-0.1053193,0.402299162,2.132492212,2.026696819,2.146908341,0.944387442,0.372982217,0.426017346,1
2119,0.559573708,0.402684179,1.939656957,1.858654237,0.557844,0.109218,0.193238,-0.813927,1
2120,-0.452004368,0.410015974,1.889096947,1.880446824,-0.163818,-2.138508,0.440228,1.534891,1
2121,0.243120093,0.476473345,2.929418926,1.900207011,0.791879,0.647675,0.199203,-0.453424,1
2122,-0.214738009,0.11767257,1.910319331,1.953621507,1.481432,0.907444,0.634052,0.042805,1
2123,-0.241040231,0.218640819,1.581638797,1.878183075,0.322478,-0.016528,-0.118599,0.673905,1
2124,0.226382547,0.572400705,2.929418926,1.973752299,0.593826,0.394446,0.291467,0.396599,1
2125,0.51683216,0.535966833,2.346846244,1.905461966,0.844074,0.42143,0.296932,0.389248,1
2126,-0.501998786,-0.106615599,2.01823792,2.109194666,1.913350258,1.001933407,0.349106335,0.417443243,2
2127,0.471694958,0.654931484,2.929418926,1.913840884,1.350515,0.946178,0.796666,0.439815,1
2128,-0.504648293,0.157035818,1.827878392,1.9615544,1.337376679,0.720149173,0.277527148,0.233950023,1
2129,0.20073277,0.713167173,2.140222358,2.17360369,1.65651,0.788514,0.399242,0.319331,4
2130,0.984830021,0.375496017,2.28907637,2.281712268,1.612767,1.487425,0.528927,0.350193,3
2131,1.048097795,0.381292615,2.159607914,2.262983522,2.021918209,1.023160365,0.530281426,0.271247743,3
2132,-0.076258806,0.56855769,2.090553456,1.995334199,1.366781,0.719876,0.328846,0.161619,1
2133,0.957616656,0.602496265,2.929418926,2.374296977,0.702105,0.989219,0.183966,0.13023,3
2134,-0.229776307,0.099503566,2.008648665,2.075673764,1.136336661,0.746085513,0.512918826,0.019082379,2
2135,0.141941771,0.622988676,2.469807147,2.469787197,1.73401421,1.263226505,0.376893284,0.439450803,2
2136,0.083038817,0.525108706,2.352242833,2.441272148,2.351123,1.354604,0.547659,0.372469,4
2137,-0.327668498,0.196593051,1.975554818,1.969335057,1.454206,0.643211,0.342539,0.3257555,1
2138,-0.152503958,0.25521242,2.14086881,2.117663078,1.588989,0.922069,0.418871,0.339932,2
2139,0.504595534,0.380829702,1.93309189,1.87780387,0.473125,-0.45121,0.046306,0.219654,1
2140,-0.649894356,-0.014869607,1.945563952,1.995912326,3.126315754,0.754091543,-0.846327297,1.407009313,1
2141,0.150083849,0.615399832,2.929418926,1.913396486,-0.12706,0.464708,-0.394048,0.575615,1
2142,0.131294451,0.36514191,2.861393287,1.913306332,2.888016,0.809103,1.137377,0.300003,1
2143,-0.330886321,0.311796924,2.028806716,2.046918561,1.905386,0.947769,0.524719,0.422437,2
2144,1.148401352,1.092103372,2.335368425,2.224293137,2.410692564,1.134304672,0.136496764,0.613798453,3
2145,-0.008343253,0.243718893,2.074207124,2.086844902,1.019088349,0.656113677,0.265580974,0.227814128,1
2146,0.127240826,0.701522738,2.232581428,2.263907424,2.383004678,0.796558973,-0.306821651,0.975727127,4
2147,0.679929552,0.140731379,1.94873529,1.939171029,1.015112,0.050364,0.306654,0.0921,1
2148,-0.344009881,0.173498098,2.004555744,2.059245991,1.861001893,0.929033455,0.306328653,0.381774616,2
2149,0.551639074,0.550747972,2.061681818,2.266849409,0.929619,1.072548,0.397703,0.397135,3
2150,-0.455006434,0.246805571,1.78819058,1.889316384,0.677631,-0.396202,0.669319,0.440117,1
2151,0.814677351,0.367983782,2.042787725,2.190809467,2.076696152,0.731790174,-0.401500326,0.98762964,3
2152,0.162709812,0.521017862,2.298676682,2.041317427,0.912172959,0.611626281,0.24353976,0.22933509,1
2153,0.028540934,0.334071922,2.156858589,2.201584268,2.025484,1.218977,0.735091,0.459034,2
2154,0.012008988,0.37201216,1.865179273,1.982051271,1.158428501,0.72250816,-0.365822661,0.889226699,1
2155,0.400664187,0.717772033,2.929418926,1.84608079,1.366970408,1.806987181,1.871299411,0.003197216,1
2156,0.199215709,0.380815286,2.338983941,2.377719399,2.245413,0.937337,0.594249,0.16989,3
2157,-0.016812784,0.356919356,2.094981553,1.890485258,1.222135,0.034848,0.064605,0.11565,1
2158,0.407205248,0.186995729,2.233505688,2.248133729,1.710385,0.850705,0.433063,0.329037,3
2159,-0.246758191,0.204673742,2.024332078,2.046634912,1.423138493,0.715242659,0.208379848,0.338485052,1
2160,0.330009342,0.720179779,2.244625209,2.286479307,2.172235,1.076189,0.493477,0.293135,4
2161,0.117446269,0.548223564,1.614809357,1.937027504,1.262455,0.203583,0.785427,0.246811,1
2162,0.20259982,0.575404878,2.026081453,1.928474561,0.540634,0.324206,0.745922,-0.344109,1
2163,-0.037489948,0.366142179,2.219670853,2.230503613,1.914202102,0.83349296,0.114273938,0.522356723,2
2164,0.36003554,0.6267109,2.929418926,1.967666829,1.452608,0.430294,0.438585,0.345982,1
2165,0.00394489,0.432784397,1.756853939,2.050629723,1.89864019,1.073776063,0.522867747,0.323218002,2
2166,0.273409341,0.705932843,1.669260242,1.920355184,1.123936,0.38168,0.256733,0.168674,1
2167,0.412313578,0.509185439,2.929418926,1.861488649,0.479519,0.009873,-0.182965,-0.490869,1
2168,0.478696884,0.596736529,1.200179641,1.930240447,3.112754,0.287444,0.281866,0.419594,1
2169,0.506307996,0.439252399,1.950028925,1.891226728,3.322069,-0.58532,0.656233,-0.257574,1
2170,0.570464889,0.300897511,2.205075058,2.243232371,0.997957,1.20865,0.354753,0.58764,3
2171,0.311400796,0.49753996,2.537837574,2.008761299,3.451473,0.825665,0.939163,-0.653702,1
2172,0.555671322,0.452963121,2.200616003,1.9089816,0.329862383,0.442738876,0.104926742,0.299912154,1
2173,-0.090145299,0.75738581,1.637895815,1.981768427,-0.536174,2.602258,1.596951,1.052486,2
2174,0.183966309,0.74747767,2.26321904,2.326443151,2.312259936,1.09801154,0.303650525,0.577542665,4
2175,-0.031728644,0.25916219,2.125248246,2.232771006,2.347340231,0.985592319,0.20805145,0.556475788,2
2176,0.441492138,0.354887241,2.929418926,1.955643742,0.300821502,0.456267677,0.200224821,-0.037520393,1
2177,-0.097015986,0.334464224,2.033213997,2.076809815,1.68296,0.850729,0.4667075,0.3654385,2
2178,-0.048162257,0.533758225,1.944442153,2.00308135,1.885210853,1.01390762,0.430323526,0.4189848,2
2179,0.274134094,0.665639108,2.929418926,1.895608932,0.824409,0.141987,0.113802,-0.563808,1
2180,0.178415141,0.4405255,2.185250317,2.330868834,1.929771577,1.021878541,0.510528882,0.225812188,4
2181,-0.05142856,0.405901315,2.929418926,1.969124063,1.638345714,0.872007426,0.68773786,0.413028672,1
2182,0.254067413,0.725336403,2.929418926,1.925128845,0.435956896,0.793215714,0.965737391,-0.483454894,1
2183,0.197811912,0.263435566,2.264015455,2.327518705,1.384309711,0.831471393,0.305571895,0.32127762,2
2184,0.00074467,0.627172657,2.462372988,2.296581921,0.847126895,1.523759264,1.333724841,-0.436932306,4
2185,-0.225491098,0.180723942,1.909311889,1.911466301,1.410887,0.313581,0.206999,0.441696,1
2186,0.584189263,0.489690197,2.238460167,1.939066682,0.693979,0.369224,-0.179128,0.350323,1
2187,-0.08036174,0.281177645,1.991214748,1.90946531,0.805048,0.410252,0.389417,-0.00171,1
2188,0.068172396,0.377911779,2.199840629,2.231553026,4.331831388,1.335279407,0.685150204,0.325165967,2
2189,0.051592468,0.293920667,1.731597507,1.88219559,0.181869,-0.371242,0.220136,-0.857734,1
2190,0.579872164,0.365868427,2.929418926,1.894955036,0.789117,1.311798,0.917637,0.354915,1
2191,-0.103701116,0.520523255,2.294785921,2.168776798,4.2405053,1.722517938,0.499567762,0.548387992,2
2192,0.706934821,0.334265219,2.929418926,1.945041516,0.172229,0.50928,-0.399092,0.736404,1
2193,-0.328034215,0.240685054,2.038032032,1.931615063,0.132443,-0.07462,0.551598,-2.611259,1
2194,0.417400684,0.57551099,2.323321623,1.918381638,1.114236228,0.521886528,0.231760244,0.113018796,1
2195,0.199884611,0.775849492,2.277988867,2.314011252,2.337343,1.470141,0.588981,0.416289,4
2196,0.295550794,0.801602159,2.194990112,2.073955553,1.563653909,0.982073384,0.732598706,0.077999714,2
2197,-0.056159469,0.610039628,1.495715843,1.871739652,0.216944,0.018118,-0.702716,0.70346,1
2198,-0.229885746,0.243689573,1.965161258,2.015164929,1.426581,0.716454,0.364315,0.262833,2
2199,-0.306307124,0.202790441,2.176898094,2.170507873,2.218514626,1.040898303,0.25562907,0.606167022,1
2200,-0.397617278,0.017028912,2.005340511,1.953878225,1.547446341,0.993958659,0.505036,0.369016862,1
2201,-0.33721427,0.233900835,1.745934281,1.916043496,1.18202901,0.55854252,0.241536471,0.176991569,1
2202,-0.165891528,0.175156443,2.43333196,1.964359445,0.867903,0.731749,0.227463,0.522171,1
2203,-0.165401831,0.126688671,2.140294929,2.153129815,1.398032192,1.16410167,0.347488138,0.527362326,1
2204,-0.489107756,-0.0051838,1.916800719,2.080527389,2.281321232,1.086910629,0.040929139,0.799518536,1
2205,0.239832374,0.464467791,1.636410098,1.878251633,0.502926,-0.059723,-0.08779,-0.141525,1
2206,-0.532810263,0.125699255,1.884588756,1.891101886,0.521276,-0.156572,0.44396,-1.217041,1
2207,-0.138611985,0.456609231,1.996774096,1.890164083,0.399289,0.044944,-0.024648,-0.721065,1
2208,-0.461981272,0.155050311,1.873226494,1.923714439,0.466971,0.292724,-0.032499,-0.148334,1
2209,0.160887943,0.51598653,2.192644661,1.952277666,1.846059163,0.581124534,0.586735303,-0.122134412,1
2210,0.095984569,0.328675935,2.35260842,2.353519956,2.0727,1.360937,0.554598,0.370598,4
2211,0.565701262,0.436008273,2.929418926,1.983189157,0.765952133,0.519283808,0.109943058,0.17555512,1
2212,0.367357826,0.409038729,2.917866082,1.947855655,-0.061143851,0.565326745,0.290749106,0.225741072,1
2213,0.316639632,0.71514428,2.333483407,2.243979892,1.775990534,1.185146741,0.657833725,0.15895279,4
2214,0.406100039,0.55473477,2.929418926,1.895773542,1.915777,1.242865,1.299808,0.765221,1
2215,0.614281323,0.12776064,2.25724572,2.204969798,1.618102343,0.95296981,0.631003847,0.077948796,3
2216,0.335455188,0.982806532,2.339404611,2.45963457,3.058829191,1.436548391,0.545254418,0.326424772,4
2217,-0.358258855,0.146629563,2.054979408,2.096379624,1.687332911,1.002260243,0.407964846,0.421143979,1
2218,-0.228230481,0.271459656,1.932205089,2.163103087,1.884409,0.895733,0.712833,0.523404,2
2219,0.237541571,0.798565012,2.402546719,2.416353295,2.0021,1.067295,0.472261,0.377432,4
2220,0.004353878,0.593041017,2.035935787,2.037171863,3.925595936,0.998591727,-3.198769663,4.104146058,2
2221,0.13471774,0.559720977,2.282280116,2.229226401,2.440431863,1.093306737,0.434057401,0.349170381,4
2222,-0.348128464,0.38011653,1.950617392,1.889478466,1.466497,0.040194,0.008638,-0.848056,1
2223,0.792997878,0.365829001,1.121132036,2.056291683,0.863674,0.782118,0.342769,-0.018133,3
2224,-0.175476197,0.25079707,2.176166299,2.154522568,1.841139325,0.959722157,0.344888518,0.388261549,2
2225,0.086100064,0.451427272,2.203691774,2.181489837,1.848956743,0.832058383,0.289506875,0.367701119,2
2226,0.735673929,0.934672321,1.662532979,1.884238839,0.965181,0.215887,-0.13492,1.53191,3
2227,0.369070371,0.331578198,1.666092257,1.848205195,0.618964,0.060148,0.183483,0.456852,1
2228,-0.079527775,0.343953503,2.037042336,1.900041696,-0.216819303,-0.536444944,1.227891247,-4.523613423,1
2229,0.64148567,0.996483225,2.111204525,2.19535049,1.771461,0.820698,0.432541,0.346425,3
2230,0.03524938,0.045724663,2.227789376,2.221626612,1.663577618,1.022839819,0.486906563,0.33162813,2
2231,0.578242483,0.433592104,2.895560658,1.898975761,0.804418,0.278209,0.158383,0.592684,1
